,education-num,capital-loss,capital-gain,fnlwgt,hours-per-week,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class,sex_1,sex_2,native-country_1,native-country_2,native-country_3,native-country_4,native-country_5,native-country_6,native-country_7,native-country_8,native-country_9,native-country_10,native-country_11,native-country_12,native-country_13,native-country_14,native-country_15,native-country_16,native-country_17,native-country_18,native-country_19,native-country_20,native-country_21,native-country_22,native-country_23,native-country_24,native-country_25,native-country_26,native-country_27,native-country_28,native-country_29,native-country_30,native-country_31,native-country_32,native-country_33,native-country_34,native-country_35,native-country_36,native-country_37,native-country_38,native-country_39,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,relationship_6,relationship_7,relationship_8,relationship_9,race_1,race_2,race_3,race_4,race_5,income_1,income_2,marital-status_1,marital-status_2,marital-status_3,marital-status_4,marital-status_5,marital-status_6,pregnant_1,pregnant_2,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,workclass_6,workclass_7,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
10,-1.5306909589764228,-0.307121916819555,-0.5277635245176888,1.6089812848039886,-0.22716575022407376,0.115772975,14.27633168,120.640625,1.392976589,-0.235191765,282.1852624,47.95680582,10.71465181,43.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.44728577589804736,-0.307121916819555,0.5963237382354067,-0.049753313376489514,-0.22716575022407376,0.7459744290000001,4.60001135,85.1796875,7.710702341,2.83117805,20.37879897,35.20330098,34.79557961,42.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.5959913061532025,-0.307121916819555,0.5759652788605717,-0.049753313376489514,-0.22716575022407376,5.20018925,0.14413084199999998,10.078125,103.56753145031601,26.46538334,-1.049979848,38.35251975,65.31915379,55.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.33804302885987203,-0.307121916819555,0.665697401322421,-0.049753313376489514,4.402072070809481,0.312940282,8.844281163,105.3125,2.927257525,-0.203728613,89.97990091,49.46348874,18.25366302,47.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-0.06036390113009848,-0.307121916819555,-0.9107646444769328,-0.861694963373465,-0.22716575022407376,0.146191917,10.50194655,116.5703125,2.357859532,0.028900481000000002,141.01536819999995,46.95454644,14.56282768,33.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.06036390113009848,-0.307121916819555,1.1500657822459652,-0.049753313376489514,-0.22716575022407376,0.12106205,9.275039137,123.2265625,2.640468227,-0.386455451,111.33081709999999,53.12164914,15.56928096,33.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.5959913061532025,-0.307121916819555,0.9461262614134276,2.4518736453937544,4.402072072467258,-0.383954674,4.358179585,106.94509056011795,7.977424749,0.936588392,19.02963189,38.87960935,33.06151648,37.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-0.44728577589804736,-0.307121916819555,-0.7926349528973189,-0.049753313376489514,-0.22716575022407376,3.654787601,1.197499957,32.4765625,59.99080268,13.90269145,0.61762302,41.17606344,66.78183481,44.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.1667590804424672,-0.307121916819555,-1.6246375779620206,1.6089812848039886,-0.22716575022407376,-0.138082706,7.461712753,118.4453125,3.276755853,0.415184089,60.65899566,42.80311185,21.5253874,54.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1.1667590804424672,-0.307121916819555,-1.9592413356443608,0.7745816324275564,-0.22716575022407376,0.014569408,9.904555464,133.1171875,2.2742474919999998,-0.377354029,101.5053824,51.49175011,20.880654,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-1.1834549059276278,-0.307121916819555,0.38896663702172013,-1.420733645931189,-0.22716575022407376,0.024581645,3.212062175,133.046875,14.02006689,-0.376226279,8.992165153,53.40892648,46.16459862,65.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.06036390113009848,-0.307121916819555,-0.5328314420406418,-0.049753313376489514,-0.22716575022407376,-0.370589791,7.092704552000001,139.546875,4.89548495,-0.926428483,50.53717908,50.67641935383438,28.98598346,51.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-0.44728577589804736,-0.307121916819555,0.3018835292793903,0.27864641634560433,-0.22716575022407376,0.400689301,12.66900197,103.890625,1.408862876,-0.298433078,191.7333509,55.57135537,12.73531242,56.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-0.44728577589804736,-0.307121916819555,-1.7052632342373035,-0.861694963373465,4.402072066386063,0.16286561900000002,15.82217361,114.8125,0.954849498,0.31680310100000003,265.1796577,44.638434600000004,13.24169336,46.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.7472751289507462,-0.307121916819555,0.3742447764562137,1.1906344796250028,-0.22716575022407376,3.207215591,1.214005526,37.6015625,49.27173913,10.73454239,0.31626665800000003,43.59406852,70.17710923,39.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1.1667590804424672,-0.307121916819555,0.19735118517943764,-0.049753313376489514,4.4020720692959125,0.303747682,11.31321521,125.9453125,1.6120401340000001,0.366281225,146.0787101,43.5992597,14.84124424,36.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.44728577589804736,-0.307121916819555,1.4483644076895867,-0.049753313376489514,-0.22716575022407376,0.330683906,18.51402708,105.7109375,0.87458194,-1.75e-05,272.58530178147026,52.74883772,11.08779148,50.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-0.06036390113009848,-0.307121916819555,-0.29768835131702737,-1.8140579103850591,-0.22716575022407376,-0.32970877600000004,7.227203047000001,145.203125,3.530936455,0.128347982,66.49982271,44.495147100000004,17.51520733,61.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1.1667590804424672,-0.307121916819555,0.17065932186978056,-0.049753313376489514,-0.22716575022407376,5.8900490015097695,-0.632420568,14.234375,96.7597243678853,36.26445703064666,-0.9270009140000001,28.93405335,67.61249082844125,51.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1.1667590804424672,-0.307121916819555,0.19090331400146787,-0.049753313376489514,4.402072066199391,0.2553239,19.2070893,128.4921875,0.816053512,-0.491133607,284.2084112948281,52.98791078,9.988853812,46.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-1.8623011004352616,-0.307121916819555,1.6494852452240203,-0.049753313376489514,-0.22716575022407376,0.11791201800000001,11.34759446,117.6875,1.5819397990000001,0.298967026,144.8544548,45.12616861,14.63682332,58.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.06036390113009848,-0.307121916819555,-0.2579166466398275,-0.4574635041945945,-0.22716575022407376,0.221638275,7.272065232,110.2734375,3.93645485,0.6733481440000001,53.64879294,41.59359079,26.45879567,29.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-0.06036390113009848,-0.307121916819555,0.33050547836689154,-0.049753313376489514,-0.22716575022407376,0.649224503,5.979687067,97.09375,5.0635451510000005,0.491307218,36.30006742,48.40542285,28.42815227,58.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.1667590804424672,-0.307121916819555,0.026158539556449516,-0.049753313376489514,-0.22716575022407376,-0.119643101,9.650360263,116.58495184374588,2.224916388,-0.243546273,117.2324277,48.47840951,14.63383905,32.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-1.1834549059276278,-0.307121916819555,-1.7792869262721558,-1.6574097641179824,-0.22716575022407376,0.447827556,8.47579196,88.5078125,2.8561872910000004,1.649203081,74.60658875,40.39163668,22.25921447,48.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-2.471127422093553,-0.307121916819555,2.560236025573674,-0.049753313376489514,-0.22716575022407376,0.116062247,15.50767061,123.9921875,1.100334448,0.029553587000000006,253.9728219,44.07247158,13.75629864,42.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-2.471127422093553,-0.307121916819555,0.8202816182365573,-0.5386028417493084,-0.22716575022407376,4.0733731560000015,0.26174174,40.3125,112.23244150000001,19.88730243,-1.439425217,35.80366383,66.70603803337899,67.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2.4819621206172697,-0.307121916819555,-0.4882507894645053,-0.049753313376489514,-0.22716575022407376,-0.038638408,6.877248271,127.4609375,3.477424749,-0.157026411,56.07008403,49.96856861,18.96521174,55.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2.0345253362746654,3.2561256207552303,-0.6491627676033686,-0.049753313376489514,-0.22716575022407376,0.189630598,7.1436612660000005,114.546875,3.309364548,-0.202765576,66.3898622,48.31858134,16.79010536,42.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.5959913061532025,-0.307121916819555,-0.24003177193096775,-0.049753313376489514,-0.22716575022407376,-0.115065531,7.79233386,125.1953125,3.4924749160000004,-0.159946222,63.44698258,52.99366982,23.76510138,54.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
